Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 43432 connected to 10.0.0.1 port 1111
[  7]  66.10-67.09  sec  0.00 Bytes  0.00 Mbits/sec    0    372 KBytes       
[  7]  67.09-68.00  sec   891 KBytes  8.05 Mbits/sec    0    372 KBytes       
[  7]  68.00-69.03  sec  0.00 Bytes  0.00 Mbits/sec    0    372 KBytes       
[  7]  69.03-70.10  sec  0.00 Bytes  0.00 Mbits/sec    0    372 KBytes       
[  7]  70.10-71.10  sec  0.00 Bytes  0.00 Mbits/sec    0    372 KBytes       
[  7]  71.10-72.00  sec  0.00 Bytes  0.00 Mbits/sec    0    372 KBytes       
[  7]  72.00-73.10  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  73.10-74.09  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  74.09-75.10  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  75.10-76.09  sec   891 KBytes  7.39 Mbits/sec    0    260 KBytes       
[  7]  76.09-77.00  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  77.00-78.03  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  78.03-79.06  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  79.06-80.07  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  80.07-81.09  sec  0.00 Bytes  0.00 Mbits/sec    1   22.6 KBytes       
[  7]  81.09-82.00  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  82.00-83.10  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  83.10-84.09  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  84.09-85.10  sec   954 KBytes  7.78 Mbits/sec    0    260 KBytes       
[  7]  85.10-86.01  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  86.01-87.00  sec  0.00 Bytes  0.00 Mbits/sec    0    260 KBytes       
[  7]  87.00-88.06  sec  0.00 Bytes  0.00 Mbits/sec    2    181 KBytes       
[  7]  88.06-98.10  sec   891 KBytes  0.73 Mbits/sec    0    181 KBytes       
[  7]  98.10-103.02 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 103.02-104.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 104.09-105.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 105.09-106.08 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 106.08-107.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 107.09-108.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 108.09-109.09 sec   954 KBytes  7.81 Mbits/sec    0    181 KBytes       
[  7] 109.09-110.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 110.09-111.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 111.09-112.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 112.09-113.05 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 113.05-114.07 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
