Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34394 connected to 10.0.0.1 port 1111
[  7] 100.23-101.46 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 101.46-102.06 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 102.06-103.10 sec   573 KBytes  4.51 Mbits/sec    0   43.8 KBytes       
[  7] 103.10-104.53 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 104.53-105.01 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 105.01-106.79 sec  0.00 Bytes  0.00 Mbits/sec    1   1.41 KBytes       
[  7] 106.79-107.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 107.19-108.22 sec   573 KBytes  4.56 Mbits/sec    2   43.8 KBytes       
[  7] 108.22-109.24 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 109.24-110.06 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 110.06-111.49 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 111.49-112.11 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 112.11-113.13 sec   573 KBytes  4.58 Mbits/sec    0   43.8 KBytes       
[  7] 113.13-114.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 114.16-115.59 sec   573 KBytes  3.27 Mbits/sec    0   43.8 KBytes       
[  7] 115.59-116.82 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 116.82-117.23 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 117.23-118.05 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 118.05-119.28 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 119.28-120.10 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 120.10-121.23 sec   573 KBytes  4.13 Mbits/sec    0   43.8 KBytes       
[  7] 121.23-122.14 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 122.14-123.17 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 123.17-124.60 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 124.60-125.83 sec   573 KBytes  3.82 Mbits/sec    0   43.8 KBytes       
[  7] 125.83-126.04 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 126.04-127.06 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 127.06-128.08 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
