Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34124 connected to 10.0.0.1 port 1111
[  7]  73.00-74.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  74.00-75.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  75.00-76.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  76.00-77.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  77.00-78.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  78.00-79.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  79.00-80.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  80.00-81.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  81.00-82.00  sec  21.2 MBytes   178 Mbits/sec    0   2.26 MBytes       
[  7]  82.00-83.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  83.00-84.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  84.00-85.00  sec  21.2 MBytes   178 Mbits/sec    0   2.26 MBytes       
[  7]  85.00-86.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  86.00-87.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  87.00-88.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  88.00-89.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  89.00-90.00  sec  23.8 MBytes   199 Mbits/sec    0   2.26 MBytes       
[  7]  90.00-91.00  sec  22.5 MBytes   189 Mbits/sec    0   2.26 MBytes       
[  7]  91.00-92.00  sec  21.2 MBytes   178 Mbits/sec    0   2.26 MBytes       
[  7]  92.00-93.00  sec  18.8 MBytes   157 Mbits/sec    0   2.26 MBytes       
[  7]  93.00-94.00  sec  17.5 MBytes   147 Mbits/sec    0   2.26 MBytes       
[  7]  94.00-95.00  sec  16.2 MBytes   136 Mbits/sec    0   2.26 MBytes       
[  7]  95.00-96.00  sec  15.0 MBytes   126 Mbits/sec    0   2.26 MBytes       
[  7]  96.00-97.00  sec  15.0 MBytes   126 Mbits/sec    0   2.26 MBytes       
[  7]  97.00-98.00  sec  13.8 MBytes   115 Mbits/sec    0   2.26 MBytes       
[  7]  98.00-99.00  sec  15.0 MBytes   126 Mbits/sec    0   2.26 MBytes       
[  7]  99.00-100.00 sec  17.5 MBytes   147 Mbits/sec    0   2.26 MBytes       
[  7] 100.00-101.00 sec  13.8 MBytes   115 Mbits/sec    0   2.26 MBytes       
[  7] 101.00-102.00 sec  11.2 MBytes  94.4 Mbits/sec    0   2.26 MBytes       
[  7] 102.00-103.00 sec  17.5 MBytes   147 Mbits/sec    0   2.26 MBytes       
[  7] 103.00-104.00 sec  15.0 MBytes   126 Mbits/sec    0   2.26 MBytes       
[  7] 104.00-105.00 sec  18.8 MBytes   157 Mbits/sec    0   2.26 MBytes       
[  7] 105.00-106.00 sec  12.5 MBytes   105 Mbits/sec    0   2.26 MBytes       
[  7] 106.00-107.00 sec  12.5 MBytes   105 Mbits/sec    0   2.26 MBytes       
[  7] 107.00-108.00 sec  17.5 MBytes   147 Mbits/sec    0   2.38 MBytes       
[  7] 108.00-109.00 sec  16.2 MBytes   136 Mbits/sec    0   2.50 MBytes       
[  7] 109.00-110.00 sec  17.5 MBytes   147 Mbits/sec    0   3.01 MBytes       
[  7] 110.00-111.00 sec  16.2 MBytes   136 Mbits/sec    0   3.01 MBytes       
[  7] 111.00-112.00 sec  16.2 MBytes   136 Mbits/sec    0   3.38 MBytes       
[  7] 112.00-113.34 sec  8.75 MBytes  54.9 Mbits/sec    0   3.50 MBytes       
[  7] 113.34-114.01 sec  6.25 MBytes  78.2 Mbits/sec    0   3.50 MBytes       
[  7] 114.01-115.00 sec  8.75 MBytes  74.0 Mbits/sec    0   3.50 MBytes       
[  7] 115.00-116.00 sec  3.75 MBytes  31.5 Mbits/sec    0   3.50 MBytes       
[  7] 116.00-117.03 sec  5.00 MBytes  40.9 Mbits/sec    0   3.50 MBytes       
[  7] 117.03-118.00 sec  11.2 MBytes  96.7 Mbits/sec    0   3.50 MBytes       
[  7] 118.00-119.69 sec  1.25 MBytes  6.22 Mbits/sec    0   3.50 MBytes       
[  7] 119.69-120.30 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 120.30-121.74 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 121.74-122.14 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 122.14-123.17 sec  0.00 Bytes  0.00 Mbits/sec    2   3.50 MBytes       
[  7] 123.17-124.81 sec  0.00 Bytes  0.00 Mbits/sec   15   3.50 MBytes       
[  7] 124.81-125.82 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 125.82-126.04 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 126.04-127.06 sec  1.25 MBytes  10.3 Mbits/sec    0   3.50 MBytes       
[  7] 127.06-128.08 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 128.08-129.11 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 129.11-130.00 sec  1.25 MBytes  11.7 Mbits/sec    0   3.50 MBytes       
[  7] 130.00-131.00 sec  12.5 MBytes   105 Mbits/sec    0   3.50 MBytes       
[  7] 131.00-132.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 132.00-133.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 133.00-134.43 sec  21.2 MBytes   125 Mbits/sec    0   3.50 MBytes       
[  7] 134.43-135.00 sec  3.75 MBytes  55.3 Mbits/sec    0   3.50 MBytes       
[  7] 135.00-136.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.50 MBytes       
[  7] 136.00-137.00 sec  10.0 MBytes  84.0 Mbits/sec    0   3.50 MBytes       
[  7] 137.00-138.00 sec  13.8 MBytes   115 Mbits/sec    0   3.50 MBytes       
[  7] 138.00-139.55 sec  3.75 MBytes  20.3 Mbits/sec    0   3.50 MBytes       
[  7] 139.55-140.00 sec  2.50 MBytes  46.2 Mbits/sec    0   3.50 MBytes       
[  7] 140.00-141.01 sec  8.75 MBytes  73.4 Mbits/sec    0   3.50 MBytes       
[  7] 141.01-142.02 sec  11.2 MBytes  92.9 Mbits/sec    0   3.50 MBytes       
[  7] 142.02-143.01 sec  13.8 MBytes   117 Mbits/sec    0   3.50 MBytes       
[  7] 143.01-144.06 sec  16.2 MBytes   130 Mbits/sec    0   3.50 MBytes       
[  7] 144.06-145.00 sec  13.8 MBytes   122 Mbits/sec    0   3.50 MBytes       
[  7] 145.00-146.00 sec  13.8 MBytes   115 Mbits/sec    0   3.50 MBytes       
[  7] 146.00-147.00 sec  16.2 MBytes   136 Mbits/sec    0   3.50 MBytes       
[  7] 147.00-148.01 sec  10.0 MBytes  83.0 Mbits/sec    0   3.50 MBytes       
[  7] 148.01-149.00 sec  11.2 MBytes  95.4 Mbits/sec    0   3.50 MBytes       
[  7] 149.00-150.00 sec  13.8 MBytes   115 Mbits/sec    0   3.50 MBytes       
[  7] 150.00-151.00 sec  15.0 MBytes   126 Mbits/sec    0   3.50 MBytes       
[  7] 151.00-152.00 sec  15.0 MBytes   126 Mbits/sec    0   3.50 MBytes       
[  7] 152.00-153.00 sec  15.0 MBytes   126 Mbits/sec    0   3.50 MBytes       
[  7] 153.00-154.00 sec  13.8 MBytes   115 Mbits/sec    0   3.50 MBytes       
[  7] 154.00-155.00 sec  16.2 MBytes   136 Mbits/sec    0   3.50 MBytes       
[  7] 155.00-156.00 sec  16.2 MBytes   136 Mbits/sec    0   3.50 MBytes       
[  7] 156.00-157.00 sec  13.8 MBytes   115 Mbits/sec    0   3.50 MBytes       
[  7] 157.00-158.00 sec  16.2 MBytes   136 Mbits/sec    0   3.50 MBytes       
[  7] 158.00-159.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 159.00-160.00 sec  22.5 MBytes   189 Mbits/sec    0   3.50 MBytes       
[  7] 160.00-161.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 161.00-162.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 162.00-163.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 163.00-164.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 164.00-165.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 165.00-166.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 166.00-167.20 sec  10.0 MBytes  70.1 Mbits/sec    0   3.50 MBytes       
[  7] 167.20-168.01 sec  2.50 MBytes  25.9 Mbits/sec    0   3.50 MBytes       
[  7] 168.01-169.25 sec  7.50 MBytes  50.9 Mbits/sec    0   3.50 MBytes       
[  7] 169.25-170.00 sec  5.00 MBytes  55.5 Mbits/sec    0   3.50 MBytes       
[  7] 170.00-171.02 sec  12.5 MBytes   103 Mbits/sec    0   3.50 MBytes       
[  7] 171.02-172.11 sec  2.50 MBytes  19.1 Mbits/sec    0   3.50 MBytes       
[  7] 172.11-173.02 sec  1.25 MBytes  11.6 Mbits/sec    0   3.50 MBytes       
[  7] 173.02-174.58 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 174.58-175.59 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 175.59-176.62 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 176.62-177.03 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 177.03-178.46 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 178.46-179.08 sec  1.25 MBytes  17.1 Mbits/sec    0   3.50 MBytes       
[  7] 179.08-180.10 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 180.10-181.12 sec  0.00 Bytes  0.00 Mbits/sec    0   3.50 MBytes       
[  7] 181.12-182.00 sec  12.5 MBytes   120 Mbits/sec    0   3.50 MBytes       
[  7] 182.00-183.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 183.00-184.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 184.00-185.00 sec  16.2 MBytes   136 Mbits/sec    0   3.50 MBytes       
[  7] 185.00-186.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 186.00-187.00 sec  22.5 MBytes   189 Mbits/sec    0   3.50 MBytes       
[  7] 187.00-188.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 188.00-189.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 189.00-190.00 sec  21.2 MBytes   179 Mbits/sec    0   3.50 MBytes       
[  7] 190.00-191.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 191.00-192.00 sec  23.8 MBytes   199 Mbits/sec    0   3.50 MBytes       
[  7] 192.00-193.00 sec  22.5 MBytes   189 Mbits/sec    0   3.50 MBytes       
[  7] 193.00-194.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 194.00-195.00 sec  18.8 MBytes   157 Mbits/sec    0   3.50 MBytes       
[  7] 195.00-196.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 196.00-197.00 sec  18.8 MBytes   158 Mbits/sec    0   3.50 MBytes       
[  7] 197.00-198.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 198.00-199.00 sec  18.8 MBytes   157 Mbits/sec    0   3.50 MBytes       
[  7] 199.00-200.00 sec  18.8 MBytes   157 Mbits/sec    0   3.50 MBytes       
[  7] 200.00-201.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 201.00-202.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 202.00-203.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 203.00-204.00 sec  21.2 MBytes   178 Mbits/sec    0   3.50 MBytes       
[  7] 204.00-205.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 205.00-206.00 sec  20.0 MBytes   167 Mbits/sec    0   3.50 MBytes       
[  7] 206.00-207.00 sec  20.0 MBytes   168 Mbits/sec    0   3.50 MBytes       
[  7] 207.00-208.00 sec  21.2 MBytes   179 Mbits/sec    0   3.50 MBytes       
[  7] 208.00-209.00 sec  18.8 MBytes   157 Mbits/sec    0   3.50 MBytes       
[  7] 209.00-210.00 sec  20.0 MBytes   168 Mbits/sec    0   3.62 MBytes       
[  7] 210.00-211.00 sec  20.0 MBytes   168 Mbits/sec    0   4.25 MBytes       
[  7] 211.00-212.00 sec  18.8 MBytes   157 Mbits/sec    0   4.25 MBytes       
[  7] 212.00-213.00 sec  18.8 MBytes   158 Mbits/sec    0   4.25 MBytes       
[  7] 213.00-214.00 sec  18.8 MBytes   157 Mbits/sec    0   4.25 MBytes       
[  7] 214.00-215.01 sec  20.0 MBytes   167 Mbits/sec    0   4.49 MBytes       
[  7] 215.01-216.00 sec  17.5 MBytes   148 Mbits/sec    0   4.49 MBytes       
[  7] 216.00-217.00 sec  16.2 MBytes   136 Mbits/sec    0   4.49 MBytes       
[  7] 217.00-218.00 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 218.00-219.00 sec  20.0 MBytes   168 Mbits/sec    0   4.99 MBytes       
[  7] 219.00-220.00 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 220.00-221.00 sec  20.0 MBytes   168 Mbits/sec    0   4.99 MBytes       
[  7] 221.00-222.00 sec  17.5 MBytes   147 Mbits/sec    0   4.99 MBytes       
[  7] 222.00-223.01 sec  12.5 MBytes   104 Mbits/sec    0   4.99 MBytes       
[  7] 223.01-224.00 sec  13.8 MBytes   116 Mbits/sec    0   4.99 MBytes       
[  7] 224.00-225.01 sec  13.8 MBytes   115 Mbits/sec    0   4.99 MBytes       
[  7] 225.01-226.00 sec  13.8 MBytes   116 Mbits/sec    0   4.99 MBytes       
[  7] 226.00-227.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 227.00-228.00 sec  13.8 MBytes   115 Mbits/sec    0   4.99 MBytes       
[  7] 228.00-229.00 sec  12.5 MBytes   105 Mbits/sec    0   4.99 MBytes       
[  7] 229.00-230.00 sec  13.8 MBytes   115 Mbits/sec    0   4.99 MBytes       
[  7] 230.00-231.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 231.00-232.00 sec  18.8 MBytes   157 Mbits/sec    0   4.99 MBytes       
[  7] 232.00-233.00 sec  16.2 MBytes   137 Mbits/sec    0   4.99 MBytes       
[  7] 233.00-234.00 sec  20.0 MBytes   168 Mbits/sec    0   4.99 MBytes       
[  7] 234.00-235.00 sec  13.8 MBytes   115 Mbits/sec    0   4.99 MBytes       
[  7] 235.00-236.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 236.00-237.00 sec  11.2 MBytes  94.4 Mbits/sec    0   4.99 MBytes       
[  7] 237.00-238.01 sec  15.0 MBytes   125 Mbits/sec    0   4.99 MBytes       
[  7] 238.01-239.00 sec  16.2 MBytes   137 Mbits/sec    0   4.99 MBytes       
[  7] 239.00-240.00 sec  11.2 MBytes  94.3 Mbits/sec    0   4.99 MBytes       
[  7] 240.00-241.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 241.00-242.01 sec  15.0 MBytes   125 Mbits/sec    0   4.99 MBytes       
[  7] 242.01-243.02 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 243.02-244.00 sec  17.5 MBytes   149 Mbits/sec    0   4.99 MBytes       
[  7] 244.00-245.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 245.00-246.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 246.00-247.00 sec  17.5 MBytes   147 Mbits/sec    0   4.99 MBytes       
[  7] 247.00-248.01 sec  17.5 MBytes   146 Mbits/sec    0   4.99 MBytes       
[  7] 248.01-249.00 sec  13.8 MBytes   116 Mbits/sec    0   4.99 MBytes       
[  7] 249.00-250.00 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 250.00-251.02 sec  17.5 MBytes   144 Mbits/sec    0   4.99 MBytes       
[  7] 251.02-252.00 sec  16.2 MBytes   139 Mbits/sec    0   4.99 MBytes       
[  7] 252.00-253.01 sec  18.8 MBytes   156 Mbits/sec    0   4.99 MBytes       
[  7] 253.01-254.00 sec  13.8 MBytes   116 Mbits/sec    0   4.99 MBytes       
[  7] 254.00-255.00 sec  11.2 MBytes  94.4 Mbits/sec    0   4.99 MBytes       
[  7] 255.00-256.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 256.00-257.00 sec  10.0 MBytes  83.9 Mbits/sec    0   4.99 MBytes       
[  7] 257.00-258.00 sec  18.8 MBytes   157 Mbits/sec    0   4.99 MBytes       
[  7] 258.00-259.00 sec  15.0 MBytes   126 Mbits/sec    0   4.99 MBytes       
[  7] 259.00-260.00 sec  13.8 MBytes   115 Mbits/sec    0   4.99 MBytes       
[  7] 260.00-261.00 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 261.00-262.00 sec  16.2 MBytes   136 Mbits/sec    0   4.99 MBytes       
[  7] 262.00-263.02 sec  17.5 MBytes   145 Mbits/sec    0   4.99 MBytes       
[  7] 263.02-264.01 sec  17.5 MBytes   149 Mbits/sec    0   4.99 MBytes       
[  7] 264.01-265.00 sec  12.5 MBytes   105 Mbits/sec    0   5.26 MBytes       
[  7] 265.00-266.00 sec  11.2 MBytes  94.1 Mbits/sec    0   5.38 MBytes       
[  7] 266.00-267.00 sec  16.2 MBytes   136 Mbits/sec    0   5.38 MBytes       
[  7] 267.00-268.01 sec  15.0 MBytes   125 Mbits/sec    0   5.38 MBytes       
[  7] 268.01-269.00 sec  17.5 MBytes   148 Mbits/sec    0   5.38 MBytes       
[  7] 269.00-270.00 sec  15.0 MBytes   126 Mbits/sec    0   5.38 MBytes       
[  7] 270.00-271.00 sec  16.2 MBytes   136 Mbits/sec    0   5.38 MBytes       
[  7] 271.00-272.01 sec  12.5 MBytes   104 Mbits/sec    0   5.38 MBytes       
[  7] 272.01-273.00 sec  13.8 MBytes   116 Mbits/sec    0   5.38 MBytes       
[  7] 273.00-274.00 sec  16.2 MBytes   137 Mbits/sec    0   5.75 MBytes       
[  7] 274.00-275.00 sec  10.0 MBytes  83.9 Mbits/sec    0   5.75 MBytes       
[  7] 275.00-276.00 sec  15.0 MBytes   126 Mbits/sec    0   5.75 MBytes       
[  7] 276.00-277.02 sec  7.50 MBytes  61.9 Mbits/sec    0   5.75 MBytes       
[  7] 277.02-278.01 sec  12.5 MBytes   106 Mbits/sec    0   6.72 MBytes       
[  7] 278.01-279.00 sec  13.8 MBytes   116 Mbits/sec    0   7.09 MBytes       
[  7] 279.00-280.00 sec  16.2 MBytes   136 Mbits/sec    0   7.09 MBytes       
[  7] 280.00-281.00 sec  12.5 MBytes   105 Mbits/sec    0   7.09 MBytes       
[  7] 281.00-282.00 sec  12.5 MBytes   105 Mbits/sec    0   7.09 MBytes       
[  7] 282.00-283.00 sec  15.0 MBytes   126 Mbits/sec    0   7.09 MBytes       
[  7] 283.00-284.00 sec  15.0 MBytes   126 Mbits/sec    0   7.09 MBytes       
[  7] 284.00-285.01 sec  12.5 MBytes   104 Mbits/sec    0   7.09 MBytes       
[  7] 285.01-286.00 sec  13.8 MBytes   116 Mbits/sec    0   7.64 MBytes       
[  7] 286.00-287.00 sec  13.8 MBytes   115 Mbits/sec    0   8.13 MBytes       
[  7] 287.00-288.01 sec  16.2 MBytes   135 Mbits/sec    0   8.13 MBytes       
[  7] 288.01-289.00 sec  12.5 MBytes   106 Mbits/sec    0   8.13 MBytes       
[  7] 289.00-290.00 sec  13.8 MBytes   115 Mbits/sec    0   8.13 MBytes       
[  7] 290.00-291.00 sec  11.2 MBytes  94.0 Mbits/sec    0   8.13 MBytes       
[  7] 291.00-292.00 sec  12.5 MBytes   105 Mbits/sec    0   8.13 MBytes       
