Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 33850 connected to 10.0.0.2 port 2222
[  7]  65.00-66.04  sec  0.00 Bytes  0.00 Mbits/sec    0   55.1 KBytes       
[  7]  66.04-67.04  sec  0.00 Bytes  0.00 Mbits/sec    0   55.1 KBytes       
[  7]  67.04-68.05  sec   255 KBytes  2.06 Mbits/sec    0   55.1 KBytes       
[  7]  68.05-69.00  sec   255 KBytes  2.20 Mbits/sec    0   59.4 KBytes       
[  7]  69.00-70.00  sec   509 KBytes  4.18 Mbits/sec    0   66.5 KBytes       
[  7]  70.00-71.00  sec   509 KBytes  4.16 Mbits/sec    0   66.5 KBytes       
[  7]  71.00-72.01  sec   509 KBytes  4.15 Mbits/sec    0   66.5 KBytes       
[  7]  72.01-73.00  sec   255 KBytes  2.10 Mbits/sec    0   66.5 KBytes       
[  7]  73.00-74.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  74.00-75.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  75.00-76.00  sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7]  76.00-77.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  77.00-78.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  78.00-79.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  79.00-80.00  sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7]  80.00-81.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  81.00-82.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  82.00-83.00  sec   509 KBytes  4.17 Mbits/sec    0   66.5 KBytes       
[  7]  83.00-84.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  84.00-85.00  sec   509 KBytes  4.17 Mbits/sec    0   66.5 KBytes       
[  7]  85.00-86.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  86.00-87.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  87.00-88.00  sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7]  88.00-89.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  89.00-90.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  90.00-91.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  91.00-92.00  sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7]  92.00-93.00  sec   509 KBytes  4.15 Mbits/sec    0   66.5 KBytes       
[  7]  93.00-94.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  94.00-95.00  sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7]  95.00-96.00  sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7]  96.00-97.10  sec   255 KBytes  1.90 Mbits/sec    0   66.5 KBytes       
[  7]  97.10-98.00  sec   255 KBytes  2.31 Mbits/sec    0   66.5 KBytes       
[  7]  98.00-99.00  sec   509 KBytes  4.17 Mbits/sec    0   66.5 KBytes       
[  7]  99.00-100.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 100.00-101.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 101.00-102.00 sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7] 102.00-103.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 103.00-104.00 sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7] 104.00-105.00 sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7] 105.00-106.01 sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7] 106.01-107.00 sec   255 KBytes  2.11 Mbits/sec    0   66.5 KBytes       
[  7] 107.00-108.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 108.00-109.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 109.00-110.00 sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7] 110.00-111.00 sec   255 KBytes  2.09 Mbits/sec    0   66.5 KBytes       
[  7] 111.00-112.00 sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  7] 112.00-113.32 sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7] 113.32-114.04 sec   255 KBytes  2.89 Mbits/sec    0   66.5 KBytes       
[  7] 114.04-115.00 sec   255 KBytes  2.18 Mbits/sec    0   66.5 KBytes       
[  7] 115.00-116.02 sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7] 116.02-117.01 sec   255 KBytes  2.10 Mbits/sec    0   66.5 KBytes       
