Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 43754 connected to 10.0.0.1 port 1111
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  7]   0.00-1.01   sec  1.62 MBytes  13.5 Mbits/sec    0    185 KBytes       
[  7]   1.01-2.24   sec  0.00 Bytes  0.00 Mbits/sec    0    185 KBytes       
[  7]   2.24-3.01   sec  3.36 MBytes  36.6 Mbits/sec    0   9.90 KBytes       
[  7]   3.01-4.08   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
[  7]   4.08-5.11   sec  0.00 Bytes  0.00 Mbits/sec    2   12.7 KBytes       
[  7]   5.11-6.13   sec  0.00 Bytes  0.00 Mbits/sec    2   22.6 KBytes       
[  7]   6.13-7.00   sec  1.12 MBytes  10.8 Mbits/sec    4   24.0 KBytes       
[  7]   7.00-8.00   sec  1.18 MBytes  9.91 Mbits/sec    2   39.6 KBytes       
[  7]   8.00-9.19   sec  1.12 MBytes  7.91 Mbits/sec    0   49.5 KBytes       
[  7]   9.19-10.03  sec  0.00 Bytes  0.00 Mbits/sec    2   56.6 KBytes       
[  7]  10.03-11.05  sec  0.00 Bytes  0.00 Mbits/sec    0   56.6 KBytes       
[  7]  11.05-12.26  sec  1.12 MBytes  7.72 Mbits/sec    2   56.6 KBytes       
[  7]  12.26-13.27  sec  0.00 Bytes  0.00 Mbits/sec    0   56.6 KBytes       
[  7]  13.27-14.12  sec  0.00 Bytes  0.00 Mbits/sec    0   56.6 KBytes       
[  7]  14.12-15.15  sec  1.12 MBytes  9.15 Mbits/sec    0   65.0 KBytes       
[  7]  15.15-16.01  sec  1.12 MBytes  10.8 Mbits/sec    0   65.0 KBytes       
[  7]  16.01-17.19  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  17.19-18.27  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  18.27-19.24  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  19.24-20.06  sec  1.12 MBytes  11.5 Mbits/sec    0   65.0 KBytes       
[  7]  20.06-21.01  sec  1.12 MBytes  9.93 Mbits/sec    0   65.0 KBytes       
[  7]  21.01-22.00  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  22.00-23.27  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  23.27-24.27  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  24.27-25.02  sec  1.12 MBytes  12.5 Mbits/sec    0   65.0 KBytes       
[  7]  25.02-26.01  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  26.01-27.03  sec  1.12 MBytes  9.27 Mbits/sec    0   65.0 KBytes       
[  7]  27.03-28.01  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  28.01-29.00  sec  1.12 MBytes  9.44 Mbits/sec    0   65.0 KBytes       
[  7]  29.00-30.10  sec  0.00 Bytes  0.00 Mbits/sec    1   4.24 KBytes       
[  7]  30.10-31.04  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  31.04-32.15  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  32.15-33.17  sec  1.12 MBytes  9.13 Mbits/sec    0   65.0 KBytes       
[  7]  33.17-34.02  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  34.02-35.01  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  35.01-36.04  sec  1.12 MBytes  9.16 Mbits/sec    0   65.0 KBytes       
[  7]  36.04-37.06  sec  0.00 Bytes  0.00 Mbits/sec    0   65.0 KBytes       
[  7]  37.06-38.00  sec  0.00 Bytes  0.00 Mbits/sec    0   66.5 KBytes       
[  7]  38.00-39.26  sec  1.12 MBytes  7.46 Mbits/sec    0   69.3 KBytes       
[  7]  39.26-40.27  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  40.27-41.27  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  41.27-42.27  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  42.27-43.26  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  43.26-44.02  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  44.02-45.27  sec  1.12 MBytes  7.52 Mbits/sec    0   69.3 KBytes       
[  7]  45.27-46.07  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  46.07-47.02  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  47.02-48.27  sec  1.12 MBytes  7.51 Mbits/sec    0   69.3 KBytes       
[  7]  48.27-49.14  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  49.14-50.17  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
[  7]  50.17-51.08  sec  0.00 Bytes  0.00 Mbits/sec    0   69.3 KBytes       
