Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 49050 connected to 10.0.0.1 port 1111
[  7]  66.00-67.00  sec  16.2 MBytes   136 Mbits/sec    0   1.27 MBytes       
[  7]  67.00-68.00  sec  16.2 MBytes   136 Mbits/sec    0   1.27 MBytes       
[  7]  68.00-69.00  sec  7.50 MBytes  62.9 Mbits/sec    0   1.27 MBytes       
[  7]  69.00-70.00  sec  8.75 MBytes  73.5 Mbits/sec    0   1.27 MBytes       
[  7]  70.00-71.01  sec  6.25 MBytes  52.0 Mbits/sec    0   1.27 MBytes       
[  7]  71.01-72.02  sec  11.2 MBytes  93.6 Mbits/sec    0   1.27 MBytes       
[  7]  72.02-73.00  sec  17.5 MBytes   149 Mbits/sec    0   1.27 MBytes       
[  7]  73.00-74.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  74.00-75.00  sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7]  75.00-76.00  sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7]  76.00-77.00  sec  17.5 MBytes   146 Mbits/sec    0   1.27 MBytes       
[  7]  77.00-78.00  sec  6.25 MBytes  52.4 Mbits/sec    0   1.27 MBytes       
[  7]  78.00-79.00  sec  11.2 MBytes  94.4 Mbits/sec    0   1.27 MBytes       
[  7]  79.00-80.00  sec  13.8 MBytes   115 Mbits/sec    0   1.27 MBytes       
[  7]  80.00-81.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  81.00-82.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  82.00-83.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  83.00-84.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  84.00-85.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  85.00-86.00  sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7]  86.00-87.00  sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7]  87.00-88.00  sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7]  88.00-89.01  sec  16.2 MBytes   135 Mbits/sec    0   1.27 MBytes       
[  7]  89.01-90.00  sec  12.5 MBytes   106 Mbits/sec    0   1.27 MBytes       
[  7]  90.00-91.01  sec  21.2 MBytes   177 Mbits/sec    0   1.27 MBytes       
[  7]  91.01-92.00  sec  15.0 MBytes   126 Mbits/sec    0   1.27 MBytes       
[  7]  92.00-93.00  sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7]  93.00-94.00  sec  11.2 MBytes  94.0 Mbits/sec    0   1.27 MBytes       
[  7]  94.00-95.07  sec  11.2 MBytes  88.5 Mbits/sec    0   1.27 MBytes       
[  7]  95.07-96.00  sec  11.2 MBytes   101 Mbits/sec    0   1.27 MBytes       
[  7]  96.00-97.00  sec  15.0 MBytes   126 Mbits/sec    0   1.27 MBytes       
[  7]  97.00-98.00  sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7]  98.00-99.00  sec  17.5 MBytes   146 Mbits/sec    0   1.27 MBytes       
[  7]  99.00-100.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 100.00-101.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 101.00-102.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 102.00-103.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 103.00-104.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 104.00-105.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 105.00-106.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
