Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34232 connected to 10.0.0.1 port 1111
[  7] 127.15-128.17 sec  0.00 Bytes  0.00 Mbits/sec    0    652 KBytes       
[  7] 128.17-129.01 sec  0.00 Bytes  0.00 Mbits/sec    0    652 KBytes       
[  7] 129.01-130.02 sec  0.00 Bytes  0.00 Mbits/sec    0    652 KBytes       
[  7] 130.02-131.05 sec  0.00 Bytes  0.00 Mbits/sec    0    652 KBytes       
[  7] 131.05-132.06 sec  1.25 MBytes  10.4 Mbits/sec    0    652 KBytes       
[  7] 132.06-133.29 sec  0.00 Bytes  0.00 Mbits/sec    0   2.83 KBytes       
[  7] 133.29-134.11 sec  0.00 Bytes  0.00 Mbits/sec    0   9.90 KBytes       
[  7] 134.11-135.00 sec  0.00 Bytes  0.00 Mbits/sec    0   18.4 KBytes       
[  7] 135.00-136.16 sec  0.00 Bytes  0.00 Mbits/sec    0   19.8 KBytes       
[  7] 136.16-137.38 sec  0.00 Bytes  0.00 Mbits/sec    0   19.8 KBytes       
[  7] 137.38-138.01 sec  0.00 Bytes  0.00 Mbits/sec    0   19.8 KBytes       
[  7] 138.01-139.43 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 139.43-140.05 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 140.05-141.07 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 141.07-142.10 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 142.10-143.12 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 143.12-144.14 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 144.14-145.17 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 145.17-146.19 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 146.19-147.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 147.01-148.24 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 148.24-149.06 sec  1.25 MBytes  12.8 Mbits/sec    0   24.0 KBytes       
[  7] 149.06-150.08 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 150.08-151.10 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 151.10-152.33 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 152.33-153.15 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 153.15-154.18 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 154.18-155.20 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 155.20-156.22 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 156.22-157.25 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 157.25-158.27 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 158.27-159.50 sec  0.00 Bytes  0.00 Mbits/sec    0   25.5 KBytes       
[  7] 159.50-160.12 sec  0.00 Bytes  0.00 Mbits/sec    0   25.5 KBytes       
[  7] 160.12-161.55 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 161.55-162.16 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 162.16-163.19 sec  1.25 MBytes  10.2 Mbits/sec    0   26.9 KBytes       
[  7] 163.19-164.01 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 164.01-165.03 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 165.03-166.05 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 166.05-167.28 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 167.28-168.31 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 168.31-169.33 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 169.33-170.15 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 170.15-171.18 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 171.18-172.20 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 172.20-173.22 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 173.22-174.65 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 174.65-175.48 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 175.48-176.09 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 176.09-177.11 sec  0.00 Bytes  0.00 Mbits/sec    0   26.9 KBytes       
[  7] 177.11-178.14 sec  1.25 MBytes  10.2 Mbits/sec    0   28.3 KBytes       
[  7] 178.14-179.57 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 179.57-180.39 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 180.39-181.00 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 181.00-182.04 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 182.04-183.05 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 183.05-184.08 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
