Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 58756 connected to 10.0.0.2 port 2222
[  7]  70.00-71.00  sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7]  71.00-72.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  72.00-73.00  sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7]  73.00-74.00  sec  15.0 MBytes   126 Mbits/sec    0   2.25 MBytes       
[  7]  74.00-75.01  sec  17.5 MBytes   146 Mbits/sec    0   2.25 MBytes       
[  7]  75.01-76.00  sec  16.2 MBytes   137 Mbits/sec    0   2.25 MBytes       
[  7]  76.00-77.00  sec  18.8 MBytes   158 Mbits/sec    0   2.25 MBytes       
[  7]  77.00-78.00  sec  17.5 MBytes   147 Mbits/sec    0   2.25 MBytes       
[  7]  78.00-79.00  sec  15.0 MBytes   126 Mbits/sec    0   2.25 MBytes       
[  7]  79.00-80.00  sec  20.0 MBytes   168 Mbits/sec    0   2.25 MBytes       
[  7]  80.00-81.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  81.00-82.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  82.00-83.00  sec  13.8 MBytes   115 Mbits/sec    0   2.25 MBytes       
[  7]  83.00-84.01  sec  13.8 MBytes   115 Mbits/sec    0   2.25 MBytes       
[  7]  84.01-85.03  sec  8.75 MBytes  71.9 Mbits/sec    0   2.25 MBytes       
[  7]  85.03-86.00  sec  11.2 MBytes  97.2 Mbits/sec    0   2.25 MBytes       
[  7]  86.00-87.00  sec  20.0 MBytes   168 Mbits/sec    0   2.25 MBytes       
[  7]  87.00-88.00  sec  20.0 MBytes   168 Mbits/sec    0   2.25 MBytes       
[  7]  88.00-89.00  sec  15.0 MBytes   126 Mbits/sec    0   2.25 MBytes       
[  7]  89.00-90.00  sec  18.8 MBytes   157 Mbits/sec    0   2.25 MBytes       
[  7]  90.00-91.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  91.00-92.00  sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7]  92.00-93.00  sec  15.0 MBytes   126 Mbits/sec    0   2.25 MBytes       
[  7]  93.00-94.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  94.00-95.00  sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7]  95.00-96.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  96.00-97.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  97.00-98.00  sec  11.2 MBytes  94.3 Mbits/sec    0   2.25 MBytes       
[  7]  98.00-99.00  sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7]  99.00-100.01 sec  21.2 MBytes   177 Mbits/sec    0   2.25 MBytes       
[  7] 100.01-101.00 sec  16.2 MBytes   137 Mbits/sec    0   2.25 MBytes       
[  7] 101.00-102.00 sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7] 102.00-103.00 sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7] 103.00-104.01 sec  20.0 MBytes   166 Mbits/sec    0   2.25 MBytes       
[  7] 104.01-105.00 sec  12.5 MBytes   106 Mbits/sec    0   2.25 MBytes       
[  7] 105.00-106.02 sec  11.2 MBytes  93.0 Mbits/sec    0   2.25 MBytes       
[  7] 106.02-107.03 sec  10.0 MBytes  82.7 Mbits/sec    0   2.25 MBytes       
[  7] 107.03-108.00 sec  8.75 MBytes  75.7 Mbits/sec    0   2.25 MBytes       
[  7] 108.00-109.00 sec  13.8 MBytes   116 Mbits/sec    0   2.25 MBytes       
[  7] 109.00-110.02 sec  13.8 MBytes   113 Mbits/sec    0   2.25 MBytes       
[  7] 110.02-111.00 sec  18.8 MBytes   161 Mbits/sec    0   2.25 MBytes       
[  7] 111.00-112.00 sec  22.5 MBytes   189 Mbits/sec    0   2.25 MBytes       
[  7] 112.00-113.00 sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7] 113.00-114.00 sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7] 114.00-115.00 sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7] 115.00-116.00 sec  21.2 MBytes   178 Mbits/sec    0   2.25 MBytes       
[  7] 116.00-117.03 sec  15.0 MBytes   122 Mbits/sec    0   2.25 MBytes       
[  7] 117.03-118.00 sec  12.5 MBytes   108 Mbits/sec    0   2.25 MBytes       
[  7] 118.00-119.02 sec  16.2 MBytes   133 Mbits/sec    0   2.25 MBytes       
[  7] 119.02-120.01 sec  13.8 MBytes   117 Mbits/sec    0   2.25 MBytes       
[  7] 120.01-121.00 sec  10.0 MBytes  84.5 Mbits/sec    0   2.25 MBytes       
[  7] 121.00-122.01 sec  15.0 MBytes   125 Mbits/sec    0   2.25 MBytes       
[  7] 122.01-123.00 sec  12.5 MBytes   105 Mbits/sec    0   2.25 MBytes       
[  7] 123.00-124.00 sec  13.8 MBytes   115 Mbits/sec    0   2.37 MBytes       
[  7] 124.00-125.00 sec  12.5 MBytes   105 Mbits/sec    0   2.37 MBytes       
[  7] 125.00-126.00 sec  15.0 MBytes   126 Mbits/sec    0   2.37 MBytes       
[  7] 126.00-127.00 sec  18.8 MBytes   157 Mbits/sec    0   2.37 MBytes       
[  7] 127.00-128.00 sec  22.5 MBytes   189 Mbits/sec    0   2.37 MBytes       
[  7] 128.00-129.01 sec  20.0 MBytes   167 Mbits/sec    0   2.37 MBytes       
[  7] 129.01-130.00 sec  17.5 MBytes   147 Mbits/sec    0   2.50 MBytes       
[  7] 130.00-131.00 sec  18.8 MBytes   157 Mbits/sec    0   2.50 MBytes       
[  7] 131.00-132.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 132.00-133.00 sec  21.2 MBytes   178 Mbits/sec    0   2.50 MBytes       
[  7] 133.00-134.00 sec  21.2 MBytes   178 Mbits/sec    0   2.50 MBytes       
[  7] 134.00-135.00 sec  22.5 MBytes   189 Mbits/sec    0   2.50 MBytes       
[  7] 135.00-136.00 sec  18.8 MBytes   157 Mbits/sec    0   2.50 MBytes       
[  7] 136.00-137.00 sec  22.5 MBytes   189 Mbits/sec    0   2.50 MBytes       
[  7] 137.00-138.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 138.00-139.00 sec  21.2 MBytes   178 Mbits/sec    0   2.50 MBytes       
[  7] 139.00-140.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 140.00-141.00 sec  22.5 MBytes   189 Mbits/sec    0   2.50 MBytes       
[  7] 141.00-142.00 sec  16.2 MBytes   136 Mbits/sec    0   2.50 MBytes       
[  7] 142.00-143.00 sec  16.2 MBytes   136 Mbits/sec    0   2.50 MBytes       
[  7] 143.00-144.00 sec  8.75 MBytes  73.3 Mbits/sec    0   2.50 MBytes       
[  7] 144.00-145.00 sec  11.2 MBytes  94.5 Mbits/sec    0   2.50 MBytes       
[  7] 145.00-146.00 sec  22.5 MBytes   189 Mbits/sec    0   2.50 MBytes       
[  7] 146.00-147.00 sec  18.8 MBytes   157 Mbits/sec    0   2.50 MBytes       
[  7] 147.00-148.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 148.00-149.00 sec  16.2 MBytes   136 Mbits/sec    0   2.50 MBytes       
[  7] 149.00-150.01 sec  12.5 MBytes   104 Mbits/sec    0   2.50 MBytes       
[  7] 150.01-151.00 sec  16.2 MBytes   138 Mbits/sec    0   2.50 MBytes       
[  7] 151.00-152.00 sec  17.5 MBytes   147 Mbits/sec    0   2.50 MBytes       
[  7] 152.00-153.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 153.00-154.00 sec  22.5 MBytes   189 Mbits/sec    0   2.50 MBytes       
[  7] 154.00-155.00 sec  11.2 MBytes  94.3 Mbits/sec    0   2.50 MBytes       
[  7] 155.00-156.00 sec  16.2 MBytes   136 Mbits/sec    0   2.50 MBytes       
[  7] 156.00-157.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 157.00-158.00 sec  20.0 MBytes   168 Mbits/sec    0   2.50 MBytes       
[  7] 158.00-159.00 sec  21.2 MBytes   178 Mbits/sec    0   2.50 MBytes       
[  7] 159.00-160.07 sec  15.0 MBytes   117 Mbits/sec    0   2.50 MBytes       
[  7] 160.07-161.00 sec  3.75 MBytes  33.9 Mbits/sec    0   31.1 KBytes       
[  7] 161.00-162.00 sec  3.75 MBytes  31.5 Mbits/sec    2   73.5 KBytes       
[  7] 162.00-163.00 sec  3.75 MBytes  31.4 Mbits/sec    3   87.7 KBytes       
[  7] 163.00-164.00 sec  3.75 MBytes  31.4 Mbits/sec    0   96.2 KBytes       
[  7] 164.00-165.00 sec  7.50 MBytes  63.0 Mbits/sec    0    127 KBytes       
[  7] 165.00-166.00 sec  7.50 MBytes  62.9 Mbits/sec    0    137 KBytes       
[  7] 166.00-167.00 sec  8.75 MBytes  73.4 Mbits/sec    0    147 KBytes       
[  7] 167.00-168.02 sec  8.75 MBytes  71.8 Mbits/sec    0    147 KBytes       
[  7] 168.02-169.00 sec  5.00 MBytes  42.9 Mbits/sec    0    147 KBytes       
[  7] 169.00-170.00 sec  8.75 MBytes  73.4 Mbits/sec    0    148 KBytes       
[  7] 170.00-171.00 sec  10.0 MBytes  83.9 Mbits/sec    0    148 KBytes       
[  7] 171.00-172.00 sec  7.50 MBytes  62.9 Mbits/sec    0    153 KBytes       
[  7] 172.00-173.00 sec  10.0 MBytes  83.7 Mbits/sec    0    153 KBytes       
[  7] 173.00-174.01 sec  8.75 MBytes  73.2 Mbits/sec    0    153 KBytes       
[  7] 174.01-175.00 sec  10.0 MBytes  84.3 Mbits/sec    0    153 KBytes       
[  7] 175.00-176.00 sec  8.75 MBytes  73.4 Mbits/sec    0    168 KBytes       
[  7] 176.00-177.01 sec  5.00 MBytes  41.5 Mbits/sec    0    174 KBytes       
[  7] 177.01-178.01 sec  1.25 MBytes  10.6 Mbits/sec    0    174 KBytes       
[  7] 178.01-179.01 sec  2.50 MBytes  20.9 Mbits/sec    0    174 KBytes       
[  7] 179.01-180.00 sec  1.25 MBytes  10.6 Mbits/sec    0    174 KBytes       
[  7] 180.00-181.00 sec  2.50 MBytes  20.9 Mbits/sec    0    174 KBytes       
[  7] 181.00-182.00 sec  2.50 MBytes  21.0 Mbits/sec    0    174 KBytes       
[  7] 182.00-183.00 sec  8.75 MBytes  73.5 Mbits/sec    0    180 KBytes       
[  7] 183.00-184.00 sec  13.8 MBytes   115 Mbits/sec    0    221 KBytes       
[  7] 184.00-185.00 sec  11.2 MBytes  94.4 Mbits/sec    0    232 KBytes       
[  7] 185.00-186.01 sec  5.00 MBytes  41.7 Mbits/sec    0    232 KBytes       
[  7] 186.01-187.04 sec  7.50 MBytes  61.1 Mbits/sec   13    242 KBytes       
[  7] 187.04-188.06 sec  1.25 MBytes  10.2 Mbits/sec    7   18.4 KBytes       
[  7] 188.06-189.00 sec  1.25 MBytes  11.2 Mbits/sec    0   19.8 KBytes       
[  7] 189.00-190.06 sec  0.00 Bytes  0.00 Mbits/sec    1   21.2 KBytes       
[  7] 190.06-191.00 sec  1.25 MBytes  11.1 Mbits/sec    2   35.4 KBytes       
[  7] 191.00-192.00 sec  5.00 MBytes  41.9 Mbits/sec    5   76.4 KBytes       
[  7] 192.00-193.15 sec  2.50 MBytes  18.2 Mbits/sec    0   84.8 KBytes       
[  7] 193.15-194.00 sec  2.50 MBytes  24.7 Mbits/sec    4   89.1 KBytes       
[  7] 194.00-195.00 sec  5.00 MBytes  41.9 Mbits/sec    0    107 KBytes       
[  7] 195.00-196.00 sec  3.75 MBytes  31.5 Mbits/sec    0    110 KBytes       
[  7] 196.00-197.00 sec  2.50 MBytes  21.0 Mbits/sec    0    110 KBytes       
[  7] 197.00-198.00 sec  10.0 MBytes  83.9 Mbits/sec    0    115 KBytes       
[  7] 198.00-199.00 sec  3.75 MBytes  31.4 Mbits/sec    2    117 KBytes       
[  7] 199.00-200.00 sec  11.2 MBytes  94.4 Mbits/sec    0    130 KBytes       
[  7] 200.00-201.00 sec  2.50 MBytes  21.0 Mbits/sec    0    132 KBytes       
[  7] 201.00-202.00 sec  8.75 MBytes  73.4 Mbits/sec    0    153 KBytes       
[  7] 202.00-203.00 sec  11.2 MBytes  94.4 Mbits/sec    0    185 KBytes       
[  7] 203.00-204.00 sec  3.75 MBytes  31.4 Mbits/sec    0    191 KBytes       
[  7] 204.00-205.00 sec  2.50 MBytes  21.0 Mbits/sec    0    191 KBytes       
[  7] 205.00-206.00 sec  1.25 MBytes  10.5 Mbits/sec    0    191 KBytes       
[  7] 206.00-207.02 sec  5.00 MBytes  41.2 Mbits/sec    0    191 KBytes       
[  7] 207.02-208.00 sec  5.00 MBytes  42.7 Mbits/sec    0    191 KBytes       
[  7] 208.00-209.00 sec  11.2 MBytes  94.4 Mbits/sec    0    214 KBytes       
[  7] 209.00-210.09 sec  10.0 MBytes  77.0 Mbits/sec    0    246 KBytes       
[  7] 210.09-211.00 sec  7.50 MBytes  69.0 Mbits/sec    0    246 KBytes       
[  7] 211.00-212.03 sec  2.50 MBytes  20.4 Mbits/sec    0    246 KBytes       
[  7] 212.03-213.01 sec  3.75 MBytes  32.3 Mbits/sec    0    246 KBytes       
[  7] 213.01-214.02 sec  10.0 MBytes  82.8 Mbits/sec    0    249 KBytes       
[  7] 214.02-215.00 sec  16.2 MBytes   139 Mbits/sec    0    255 KBytes       
[  7] 215.00-216.00 sec  15.0 MBytes   126 Mbits/sec    0    255 KBytes       
[  7] 216.00-217.00 sec  11.2 MBytes  94.4 Mbits/sec    0    255 KBytes       
[  7] 217.00-218.00 sec  11.2 MBytes  94.3 Mbits/sec    0    255 KBytes       
[  7] 218.00-219.00 sec  10.0 MBytes  83.9 Mbits/sec    0    255 KBytes       
[  7] 219.00-220.01 sec  10.0 MBytes  83.0 Mbits/sec    0    255 KBytes       
[  7] 220.01-221.01 sec  10.0 MBytes  84.2 Mbits/sec    0    255 KBytes       
[  7] 221.01-222.11 sec  10.0 MBytes  76.2 Mbits/sec    0    255 KBytes       
[  7] 222.11-223.04 sec  3.75 MBytes  33.8 Mbits/sec   16    255 KBytes       
[  7] 223.04-224.00 sec  3.75 MBytes  32.6 Mbits/sec    2    255 KBytes       
[  7] 224.00-225.00 sec  5.00 MBytes  42.0 Mbits/sec    0    255 KBytes       
[  7] 225.00-226.04 sec  6.25 MBytes  50.5 Mbits/sec    0    255 KBytes       
[  7] 226.04-227.00 sec  8.75 MBytes  76.4 Mbits/sec    0    255 KBytes       
[  7] 227.00-228.00 sec  16.2 MBytes   136 Mbits/sec    0    296 KBytes       
[  7] 228.00-229.01 sec  7.50 MBytes  62.4 Mbits/sec    4    308 KBytes       
[  7] 229.01-230.00 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 230.00-231.00 sec  3.75 MBytes  31.6 Mbits/sec    2   63.6 KBytes       
[  7] 231.00-232.00 sec  2.50 MBytes  20.9 Mbits/sec    6   80.6 KBytes       
[  7] 232.00-233.02 sec  3.75 MBytes  31.0 Mbits/sec    0   87.7 KBytes       
[  7] 233.02-234.00 sec  2.50 MBytes  21.3 Mbits/sec    1   49.5 KBytes       
[  7] 234.00-235.01 sec  3.75 MBytes  31.2 Mbits/sec    0   74.9 KBytes       
[  7] 235.01-236.00 sec  6.25 MBytes  53.0 Mbits/sec    0    110 KBytes       
[  7] 236.00-237.01 sec  3.75 MBytes  31.1 Mbits/sec    0    115 KBytes       
[  7] 237.01-238.00 sec  8.75 MBytes  74.3 Mbits/sec    0    139 KBytes       
[  7] 238.00-239.00 sec  10.0 MBytes  83.9 Mbits/sec    0    151 KBytes       
[  7] 239.00-240.04 sec  5.00 MBytes  40.5 Mbits/sec    0    151 KBytes       
[  7] 240.04-241.01 sec  3.75 MBytes  32.4 Mbits/sec    2    151 KBytes       
[  7] 241.01-242.00 sec  10.0 MBytes  84.4 Mbits/sec    0    178 KBytes       
[  7] 242.00-243.00 sec  3.75 MBytes  31.4 Mbits/sec    9    180 KBytes       
[  7] 243.00-244.01 sec  2.50 MBytes  20.9 Mbits/sec    0   17.0 KBytes       
[  7] 244.01-245.00 sec  6.25 MBytes  52.7 Mbits/sec    0   84.8 KBytes       
[  7] 245.00-246.00 sec  2.50 MBytes  21.0 Mbits/sec    2   89.1 KBytes       
[  7] 246.00-247.00 sec  5.00 MBytes  41.9 Mbits/sec    0    105 KBytes       
[  7] 247.00-248.00 sec  3.75 MBytes  31.5 Mbits/sec    2    110 KBytes       
[  7] 248.00-249.00 sec  10.0 MBytes  84.0 Mbits/sec    6    140 KBytes       
[  7] 249.00-250.00 sec  8.75 MBytes  73.4 Mbits/sec    0    161 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  7]   0.00-250.00 sec  2.91 GBytes   100 Mbits/sec   92             sender
[  7]   0.00-250.01 sec  2.90 GBytes  99.8 Mbits/sec                  receiver

iperf Done.
